Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,Weekday
2024-12-23,HOND,VN,,GLD,DD13241,IL,701 N. Sacramento,(773) 265-1846,1548636,Monday
2024-12-26,NISS,4D,,GRY,EF23337,IL,10300 S. Doty,(773) 568-8495,2979983,Thursday
2025-01-17,HOND,LL,CRV,GRY,EW51366,IL,701 N. Sacramento,(773) 265-7605,7111945,Friday
2024-12-23,CADI,LL,,BLU,DD35581,IL,10300 S. Doty,(773) 785-9752,1727484,Monday
2024-12-23,CHEV,4D,,SIL,AP43935,IL,10300 S. Doty,(773) 785-9752,1727483,Monday
2024-12-26,KIA,VN,,LBL,DS68402,IL,701 N. Sacramento,(773) 265-7605,7109948,Thursday
2025-01-19,FORD,LL,TK,WHI,4002831B,IL,701 N. Sacramento,(773) 265-7605,7112270,Sunday
2024-12-07,CHRY,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2978643,Saturday
2024-12-07,PLYM,VN,,BLU,EC59375,IL,10300 S. Doty,(773) 568-8495,2978649,Saturday
2025-01-01,FORD,4D,,GRY,EV26467,IL,10300 S. Doty,(773) 568-8495,2980384,Wednesday
2024-12-23,HOND,LL,,RED,N893424,IL,10300 S. Doty,(773) 568-8495,2979844,Monday
2025-01-10,TOYT,4D,,SIL,EA56752,IL,701 N. Sacramento,(773) 265-7605,7111224,Friday
2025-01-20,HYUN,4D,,SIL,EA44797,IL,10300 S. Doty,(773) 568-8495,2981479,Monday
2025-01-17,FORD,PK,,RED,3190483B,IL,701 N. Sacramento,(773) 265-7605,7111981,Friday
2025-01-17,TOYT,4D,,GRY,EE54967,IL,701 N. Sacramento,(773) 265-7605,7111982,Friday
2024-12-26,JEEP,LL,,BLK,BY61468,IL,400 E. Lower Wacker,(312) 744-7550,0332921,Thursday
2024-12-14,CHEV,4D,,WHI,01133A48,IL,10300 S. Doty,(773) 568-8495,2979117,Saturday
2024-12-17,CHEV,4D,,TAN,,,701 N. Sacramento,(773) 265-7605,7109045,Tuesday
2024-12-17,PONT,4D,,GRY,528TLN,WI,701 N. Sacramento,(773) 265-7605,7109047,Tuesday
2024-12-16,BMW,4D,,BLK,VCM4116,NC,701 N. Sacramento,(773) 265-7605,7108966,Monday
2024-12-26,TOYT,4D,,WHI,CX62890,IL,701 N. Sacramento,(773) 265-7605,7109949,Thursday
2024-12-26,TOYT,4D,,BLK,CS88263,IL,701 N. Sacramento,(773) 265-7605,7109899,Thursday
2024-12-26,NISS,SW,,GRY,EU94631,IL,701 N. Sacramento,(773) 265-7605,7109945,Thursday
2025-01-19,NISS,4D,,BLK,EZ14301,IL,701 N. Sacramento,(773) 265-7605,7112371,Sunday
2025-01-01,CHEV,PK,TK,TAN,,IL,701 N. Sacramento,(773) 265-7605,7110482,Wednesday
2024-12-26,BMW,4D,,WHI,672ETT,LA,400 E. Lower Wacker,(312) 744-7550,0332924,Thursday
2024-12-08,HOND,4D,,GRY,EQ93179,IL,701 N. Sacramento,(773) 265-7605,7107841,Sunday
2024-12-17,VOLK,4D,,,EV73117,IL,400 E. Lower Wacker,(312) 744-7550,0332333,Tuesday
2025-01-21,CHEV,4D,,TAN,EV34062,IL,701 N. Sacramento,(773) 265-7605,7112429,Tuesday
2024-12-14,PONT,SW,,SIL,AWP3061,WI,701 N. Sacramento,(773) 265-7605,7108489,Saturday
2024-12-14,TOYO,4D,,GRY,DT55769,IL,400 E. Lower Wacker,(312) 744-7550,0332128,Saturday
2024-12-26,VOLK,LL,,WHI,9PHZ59,MI,400 E. Lower Wacker,(312) 744-7550,0332922,Thursday
2024-12-26,TOYT,LL,,BRO,DF96931,IL,400 E. Lower Wacker,(312) 744-7550,0332923,Thursday
2024-12-14,NISS,LL,,SIL,DY73347,IL,701 N. Sacramento,(773) 265-7605,7108490,Saturday
2024-12-26,TOYT,4D,,GRY,DW72168,IL,400 E. Lower Wacker,(312) 744-7550,0332931,Thursday
2024-12-26,PONT,4D,,BLK,317AC769,IL,400 E. Lower Wacker,(312) 744-7550,0332933,Thursday
2024-12-16,CHRY,4D,,SIL,DJ71265,IL,701 N. Sacramento,(773) 265-7605,7108965,Monday
2024-12-19,CHRY,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2979538,Thursday
2024-12-14,MAZD,4D,,GRY,CJ79661,IL,701 N. Sacramento,(773) 265-7605,7108494,Saturday
2024-12-19,,,,BLK,,IL,10300 S. Doty,(773) 568-8495,2979539,Thursday
2024-12-14,FORD,LL,,WHI,R963457,IL,701 N. Sacramento,(773) 265-7605,7108488,Saturday
2024-12-19,CHEV,4D,,GRY,PAL926,IN,10300 S. Doty,(773) 568-8495,2979540,Thursday
2024-12-21,JEEP,LL,,BLK,FA99803,IL,701 N. Sacramento,(773) 265-7605,7109378,Saturday
2024-12-26,MAZD,4D,,BLK,EN58450,IL,400 E. Lower Wacker,(312) 744-7550,0332925,Thursday
2024-12-16,OLDS,VN,,RED,AN42224,IL,701 N. Sacramento,(773) 265-7605,7108964,Monday
2024-12-17,KIA,SW,,BLK,EC19312,IL,701 N. Sacramento,(773) 265-7605,7109051,Tuesday
2024-12-26,FORD,VN,,WHI,3113247,IL,400 E. Lower Wacker,(312) 744-7550,0332926,Thursday
2024-12-26,HOND,4D,,WHI,DM38972,IL,400 E. Lower Wacker,(312) 744-7550,0332927,Thursday
2024-12-26,VOLK,4D,,GRY,DR86594,IL,400 E. Lower Wacker,(312) 744-7550,0332928,Thursday
2024-12-26,VOLK,4D,,GRY,DR86594,IL,400 E. Lower Wacker,(312) 744-7550,0332928,Thursday
2024-12-26,MAZD,LL,,BLK,DK93887,IL,400 E. Lower Wacker,(312) 744-7550,0332930,Thursday
2024-12-26,TOYT,4D,,RED,ES57726,IL,400 E. Lower Wacker,(312) 744-7550,0332932,Thursday
2025-01-20,CHRY,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2981496,Monday
2025-01-11,CHEV,4D,,BLK,BA13905,IL,701 N. Sacramento,(773) 265-7605,7111370,Saturday
2025-01-17,TOYT,4D,,GRY,Q183762,IL,701 N. Sacramento,(773) 265-7605,7111985,Friday
2024-12-21,AUDI,4D,,BLK,FA68857,IL,701 N. Sacramento,(773) 265-7605,7109387,Saturday
2024-12-14,FORD,LL,,BLK,CE36965,IL,701 N. Sacramento,(773) 265-7605,7108505,Saturday
2025-01-10,KIA,4D,,SIL,DX98975,IL,701 N. Sacramento,(773) 265-7605,7111228,Friday
2025-01-04,FORD,PK,,GRY,3097294B,IL,701 N. Sacramento,(773) 265-7605,7110767,Saturday
2025-01-10,KIA,4D,,WHI,EU30713,IL,10300 S. Doty,(773) 568-8495,2980874,Friday
2025-01-17,NISS,VN,QST,SIL,DK25177,IL,10300 S. Doty,(773) 568-8495,2981308,Friday
2025-01-10,CHEV,4D,,BLK,12002A94,IL,10300 S. Doty,(773) 568-8495,2980875,Friday
2025-01-17,ACUR,LL,,BLK,BY87703,IL,701 N. Sacramento,(773) 265-7605,7111988,Friday
2024-12-21,TOYT,4D,,GRY,BN69806,IL,10300 S. Doty,(773) 568-8495,2979636,Saturday
2024-12-21,HOND,LL,,GRY,BC54944,IL,10300 S. Doty,(773) 568-8495,2979646,Saturday
2024-12-21,MITS,LL,,GRY,EQ25293,IL,10300 S. Doty,(773) 568-8495,2979637,Saturday
2024-12-14,BUIC,4D,,SIL,DJ95629,IL,701 N. Sacramento,(773) 265-7605,7108546,Saturday
2024-12-23,JEEP,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7109805,Monday
2024-12-23,NISS,LL,,BLK,F1L218,KY,10300 S. Doty,(773) 568-8495,2979847,Monday
2024-12-23,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1548640,Monday
2024-12-23,CHEV,4D,,MAR,696JQ436,IL,10300 S. Doty,(773) 568-8495,2979850,Monday
2024-12-23,TOYT,4D,CAM,GRY,A490467,IL,10300 S. Doty,(773) 568-8495,2979853,Monday
2024-12-24,JEEP,LL,,BLU,EC84119,IL,10300 S. Doty,(773) 568-8495,2979860,Tuesday
2024-12-21,VOLK,4D,,BLK,EP43244,IL,701 N. Sacramento,(773) 265-7605,7109435,Saturday
2025-01-04,HOND,4T,,WHI,P630843,IL,701 N. Sacramento,(773) 265-7605,7110739,Saturday
2025-01-07,CHEV,4D,,BLK,DL5209L,IL,400 E. Lower Wacker,(312) 744-7550,0333714,Tuesday
2025-01-04,NISS,LL,,WHI,EK22313,IL,701 N. Sacramento,(773) 265-7605,7110706,Saturday
2024-12-17,MAZD,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2979386,Tuesday
2024-12-26,MITS,LL,,BLK,EE39764,IL,701 N. Sacramento,(773) 265-7605,7109902,Thursday
2024-12-14,FORD,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7108515,Saturday
2025-01-17,SUBA,SW,,GRY,E333236,IL,701 N. Sacramento,(773) 265-7605,7111972,Friday
2024-12-17,KIA,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979385,Tuesday
2024-12-26,FORD,4D,,GRN,BK45089,IL,400 E. Lower Wacker,(312) 744-7550,0332937,Thursday
2025-01-10,HOND,4D,,GRY,V458975,IL,400 E. Lower Wacker,(312) 744-7550,0333918,Friday
2024-12-17,BMW,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7109102,Tuesday
2025-01-04,LINC,4T,,BLK,BG93123,IL,701 N. Sacramento,(773) 265-7605,7110741,Saturday
2024-12-26,CHEV,4D,,WHI,EVU0604,MI,400 E. Lower Wacker,(312) 744-7550,0332935,Thursday
2024-12-17,HOND,4D,,GRY,EW53161,IL,701 N. Sacramento,(773) 265-7605,7109097,Tuesday
2024-12-26,CHRY,VN,,WHI,WONDR24,IL,701 N. Sacramento,(773) 265-7605,7109901,Thursday
2024-12-23,CHEV,4D,,BLU,EW53576,IL,701 N. Sacramento,(773) 265-7605,7109803,Monday
2024-12-26,ACUR,4D,,GRY,EK27645,IL,701 N. Sacramento,(773) 265-7605,7109903,Thursday
2025-01-17,CHEV,4D,,GRY,EH69649,IL,701 N. Sacramento,(773) 265-7605,7111946,Friday
2024-12-26,HOND,LL,,GRY,32148W,IL,400 E. Lower Wacker,(312) 744-7550,0332941,Thursday
2025-01-04,VOLK,4T,,WHI,BM55637,IL,701 N. Sacramento,(773) 265-7605,7110740,Saturday
2024-12-17,TOYT,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2979388,Tuesday
2024-12-26,HOND,4D,,GRY,BL85140,IL,10300 S. Doty,(773) 568-8495,2979959,Thursday
2024-12-26,VOLK,2D,,BLK,FA44138,IL,10300 S. Doty,(773) 568-8495,2979957,Thursday
2024-12-26,FORD,PK,,GRY,EXATEC,IL,10300 S. Doty,(773) 785-9752,1727490,Thursday
2024-12-17,DODG,LL,,BLK,TAA812,IN,701 N. Sacramento,(773) 265-7605,7109104,Tuesday
2024-12-23,CHEV,4D,,WHI,EP36370,IL,400 E. Lower Wacker,(312) 744-7550,0332772,Monday
2024-12-26,HYUN,4D,,BLK,ET58741,IL,701 N. Sacramento,(773) 265-7605,7109904,Thursday
2024-12-26,KIA,4D,,BLK,KHB8917,OH,400 E. Lower Wacker,(312) 744-7550,0332942,Thursday
2024-12-17,MERC,4D,,BLK,EK14944,IL,701 N. Sacramento,(773) 265-1846,1548619,Tuesday
2024-12-24,FORD,4D,,BLK,ER45942,IL,10300 S. Doty,(773) 568-8495,2979859,Tuesday
2024-12-24,CHRY,LL,,BLK,FP281903,IL,400 E. Lower Wacker,(312) 744-7550,0332787,Tuesday
2024-12-24,PONT,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7109809,Tuesday
2025-01-04,NISS,SW,,ONG,DBA805,IN,701 N. Sacramento,(773) 265-7605,7110744,Saturday
2025-01-17,LEXS,LL,RX3,GRY,CE59236,IL,701 N. Sacramento,(773) 265-7605,7111987,Friday
2025-01-04,CHEV,4T,,BLK,10348RF,MO,701 N. Sacramento,(773) 265-7605,7110743,Saturday
2024-12-21,LEXS,LL,,BLK,DH70714,IL,701 N. Sacramento,(773) 265-7605,7109443,Saturday
2024-12-26,HOND,4D,,TAN,DV42710,IL,400 E. Lower Wacker,(312) 744-7550,0332938,Thursday
2024-12-21,HYUN,4D,,BLK,DX84823,IL,701 N. Sacramento,(773) 265-7605,7109447,Saturday
2025-01-04,NISS,4T,,GRY,DL48292,IL,701 N. Sacramento,(773) 265-7605,7110742,Saturday
2024-12-22,LEXS,4D,,SIL,TRR5929,VA,10300 S. Doty,(773) 568-8495,2979782,Sunday
2024-12-21,VOLK,4D,,GRY,EE38025,IL,701 N. Sacramento,(773) 265-7605,7109391,Saturday
2025-01-04,NISS,4T,,BLK,ED44641,IL,701 N. Sacramento,(773) 265-7605,7110738,Saturday
2025-01-15,FORD,LL,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2981220,Wednesday
2025-01-07,MINI,HB,,BLU,RS88ZA,MA,701 N. Sacramento,(773) 265-7605,7111085,Tuesday
2024-12-21,HOND,4D,,SIL,ER50128,IL,701 N. Sacramento,(773) 265-7605,7109394,Saturday
2025-01-19,AUDI,LL,,WHI,GWILLWS,IL,701 N. Sacramento,(773) 265-7605,7112262,Sunday
2025-01-16,FORD,4D,,BLU,ET40801,IL,701 N. Sacramento,(773) 265-7605,7111841,Thursday
2025-01-16,SUBA,4D,,SIL,ET79006,IL,701 N. Sacramento,(773) 265-7605,7111840,Thursday
2024-12-21,NISS,4D,,GRY,DD80762,IL,10300 S. Doty,(773) 568-8495,2979642,Saturday
2025-01-16,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981224,Thursday
2024-12-07,JEEP,LL,,WHI,ET78657,IL,10300 S. Doty,(773) 568-8495,2978684,Saturday
2025-01-16,DODG,2D,,RED,CE77011,IL,701 N. Sacramento,(773) 265-7605,7111842,Thursday
2025-01-16,NISS,4D,,BLK,DD17670,IL,701 N. Sacramento,(773) 265-7605,7111844,Thursday
2025-01-16,KIA,LL,,MAR,CM41095,IL,701 N. Sacramento,(773) 265-7605,7111845,Thursday
2025-01-16,NISS,4D,,GRY,AB96234,IL,701 N. Sacramento,(773) 265-7605,7111847,Thursday
2025-01-16,TOYT,LL,,BLK,CF45575,IL,701 N. Sacramento,(773) 265-7605,7111855,Thursday
2025-01-16,HYUN,4D,,GRY,ET47949,IL,701 N. Sacramento,(773) 265-7605,7111853,Thursday
2024-12-07,CHEV,LL,,WHI,ER16805,IL,701 N. Sacramento,(773) 265-7605,7107667,Saturday
2024-12-26,CHEV,LL,,GRY,DF43955,IL,701 N. Sacramento,(773) 265-7605,7109951,Thursday
2024-12-24,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2979863,Tuesday
2024-12-26,HOND,LL,TK,GRY,EH73565,IL,701 N. Sacramento,(773) 265-7605,7109906,Thursday
2025-01-17,FORD,4D,,RED,BA27000,IL,10300 S. Doty,(773) 568-8495,2981291,Friday
2024-12-17,HOND,4D,,DGR,,IL,701 N. Sacramento,(773) 265-7605,7109109,Tuesday
2024-12-21,FORD,4D,,SIL,EV64300,IL,10300 S. Doty,(773) 568-8495,2979653,Saturday
2025-01-04,DODG,VN,,GRY,EB26890,IL,701 N. Sacramento,(773) 265-7605,7110748,Saturday
2025-01-04,,UT,,SIL,,IL,10300 S. Doty,(773) 568-8495,2980575,Saturday
2024-12-17,CHEV,4D,,SIL,EG69173,IL,701 N. Sacramento,(773) 265-7605,7109117,Tuesday
2024-12-24,NISS,4D,,BLK,EU16809,IL,10300 S. Doty,(773) 568-8495,2979866,Tuesday
2025-01-14,FORD,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7111705,Tuesday
2024-12-24,CHEV,PK,,SIL,010094A9,IL,701 N. Sacramento,(773) 265-7605,7109815,Tuesday
2025-01-20,TOYT,4D,,WHI,EP33988,IL,701 N. Sacramento,(773) 265-7605,7112383,Monday
2024-12-26,INFI,4D,,WHI,DK91035,IL,701 N. Sacramento,(773) 265-7605,7109953,Thursday
2024-12-24,NISS,4D,,WHI,IELN23,FL,701 N. Sacramento,(773) 265-7605,7109832,Tuesday
2025-01-10,CHEV,4D,,BLK,11812A56,IL,701 N. Sacramento,(773) 265-7605,7111231,Friday
2024-12-29,HOND,2D,,TAN,DU92894,IL,10300 S. Doty,(773) 568-8495,2980246,Sunday
2024-12-26,TOYT,4D,,GLD,EX85252,IL,400 E. Lower Wacker,(312) 744-7550,0332949,Thursday
2025-01-04,BUIC,4T,,SIL,DX93240,OH,701 N. Sacramento,(773) 265-7605,7110736,Saturday
2024-12-24,HOND,4D,,WHI,EH11431,IL,10300 S. Doty,(773) 568-8495,2979880,Tuesday
2024-12-18,JEEP,LL,,GRY,DU64105,IL,701 N. Sacramento,(773) 265-7605,7109120,Wednesday
2025-01-04,HOND,4T,,BLK,548AB887,IL,10300 S. Doty,(773) 568-8495,2980572,Saturday
2024-12-17,INFI,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979398,Tuesday
2025-01-04,FORD,4T,,GRY,DC23311,IL,701 N. Sacramento,(773) 265-7605,7110747,Saturday
2024-12-18,NISS,LL,,CRM,,IL,701 N. Sacramento,(773) 265-7605,7109126,Wednesday
2025-01-10,CHEV,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,7111232,Friday
2024-12-18,,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7109129,Wednesday
2024-12-18,HOND,4D,,GRY,FA47917,IL,701 N. Sacramento,(773) 265-7605,7109125,Wednesday
2024-12-18,ACUR,4D,,SIL,EK96045,IL,701 N. Sacramento,(773) 265-7605,7109124,Wednesday
2024-12-26,TESL,4D,,BLU,NZE275,IA,400 E. Lower Wacker,(312) 744-7550,0332954,Thursday
2024-12-26,JEEP,LL,,BLK,AQ27851,IL,701 N. Sacramento,(773) 265-7605,7109907,Thursday
2024-12-26,FORD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2979989,Thursday
2024-12-21,FORD,PK,,GRY,3853338B,IL,701 N. Sacramento,(773) 265-7605,7109404,Saturday
2024-12-17,CADI,4D,,GRY,EU15126,IL,10300 S. Doty,(773) 568-8495,2979394,Tuesday
2024-12-21,FORD,PK,,GRY,3853338B,IL,701 N. Sacramento,(773) 265-7605,7109404,Saturday
2025-01-10,INFI,LL,,WHI,DR58723,IL,701 N. Sacramento,(773) 265-7605,7111233,Friday
2025-01-10,FORD,4T,,RED,009012A7,IL,701 N. Sacramento,(773) 265-7605,7111234,Friday
2024-12-18,FORD,LL,TK,GRY,EP25254,IL,701 N. Sacramento,(773) 265-7605,7109122,Wednesday
2024-12-26,TOYT,2D,,RED,FA12532,IL,701 N. Sacramento,(773) 265-7605,7109908,Thursday
2025-01-02,HOND,4D,,DGR,BT74702,IL,701 N. Sacramento,(773) 265-7605,7110488,Thursday
2024-12-21,DODG,2D,,BLK,BX80302,IL,10300 S. Doty,(773) 568-8495,2979656,Saturday
2024-12-14,HYUN,LL,,GRY,ET82446,IL,701 N. Sacramento,(773) 265-7605,7108565,Saturday
2025-01-19,CHEV,4D,,BRO,EB31538,IL,701 N. Sacramento,(773) 265-7605,7112373,Sunday
2025-01-14,FORD,LL,,SIL,Q931302,IL,701 N. Sacramento,(773) 265-7605,7111704,Tuesday
2025-01-11,FORD,LL,TK,BLK,ER50298,IL,10300 S. Doty,(773) 568-8495,2980967,Saturday
2025-01-20,COLE,MC,,RED,,IL,10300 S. Doty,(773) 568-8495,2981463,Monday
2025-01-19,TOYT,4D,,LBL,DR65047,IL,10300 S. Doty,(773) 568-8495,2981455,Sunday
2024-12-21,AUDI,LL,,BLK,CY49875,IL,701 N. Sacramento,(773) 265-7605,7109470,Saturday
2024-12-21,LAND,LL,,BLK,CH32574,IL,701 N. Sacramento,(773) 265-7605,7109415,Saturday
2025-01-11,CHEV,4D,,BLU,DP91131,IL,10300 S. Doty,(773) 568-8495,2980974,Saturday
2024-12-18,CADI,4T,,RED,ET83848,IL,10300 S. Doty,(773) 568-8495,2979411,Wednesday
2024-12-26,INFI,LL,,BLU,EK77658,IL,10300 S. Doty,(773) 568-8495,2979961,Thursday
2024-12-18,JEEP,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2979402,Wednesday
2024-12-26,ZCZY,UT,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979963,Thursday
2024-12-24,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2979864,Tuesday
2024-12-18,CHEV,4D,,BLK,SF989,IA,10300 S. Doty,(773) 568-8495,2979403,Wednesday
2025-01-05,CHEV,LL,,BLK,GS743,IL,10300 S. Doty,(773) 568-8495,2980579,Sunday
2025-01-02,DODG,LL,,WHI,H182079,IL,10300 S. Doty,(773) 568-8495,512902,Thursday
2024-12-21,TOYT,LL,,BLU,Z969793,IL,10300 S. Doty,(773) 568-8495,2979663,Saturday
2024-12-18,HYUN,4D,,GRY,EZ74323,IL,701 N. Sacramento,(773) 265-7605,7109131,Wednesday
2025-01-19,TOYT,4D,,BLK,DH20160,IL,701 N. Sacramento,(773) 265-7605,7112311,Sunday
2024-12-18,CHEV,LL,,GLD,ER33665,IL,10300 S. Doty,(773) 568-8495,2979412,Wednesday
2025-01-17,CHEV,LL,,RED,EH42792,IL,701 N. Sacramento,(773) 265-7605,7111990,Friday
2025-01-04,CHRY,LL,,LBL,,IL,10300 S. Doty,(773) 568-8495,2980577,Saturday
2024-12-30,CHEV,4D,,TAN,22290WS,IL,701 N. Sacramento,(773) 265-7605,7110293,Monday
2024-12-24,TOYT,4D,,SIL,DBH8242,MI,701 N. Sacramento,(773) 265-7605,7109844,Tuesday
2025-01-05,HOND,4D,,RED,ET70623,IL,10300 S. Doty,(773) 568-8495,2980576,Sunday
2025-01-21,ACUR,4D,,GRY,Z893958,IL,701 N. Sacramento,(773) 265-7605,7112462,Tuesday
2024-12-18,FORD,4D,,WHI,EM21311,IL,10300 S. Doty,(773) 568-8495,2979416,Wednesday
2025-01-17,LINC,4D,,SIL,FB41113,IL,701 N. Sacramento,(773) 265-7605,7111989,Friday
2025-01-17,TOYT,PK,,GRY,K190OKZ,IN,701 N. Sacramento,(773) 265-7605,7111979,Friday
2025-01-05,BUIC,4D,,WHI,FA39956,IL,10300 S. Doty,(773) 568-8495,2980578,Sunday
2024-12-24,CHEV,LL,,SIL,DL6915A,IL,10300 S. Doty,(773) 568-8495,2979888,Tuesday
2024-12-24,MERZ,LL,,BLK,LEOC,IN,10300 S. Doty,(773) 568-8495,2979893,Tuesday
2025-01-07,FORD,PK,,WHI,4008188B,IL,10300 S. Doty,(773) 568-8495,2980724,Tuesday
2025-01-07,CADI,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2980725,Tuesday
2024-12-24,BUIC,LL,,RED,EB26541,IL,701 N. Sacramento,(773) 265-7605,7109849,Tuesday
2024-12-26,BMW,4D,,BLU,ET16484,IL,701 N. Sacramento,(773) 265-7605,7109911,Thursday
2024-12-26,NISS,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7109910,Thursday
2024-12-26,NISS,4D,,SIL,CWH5712,GA,10300 S. Doty,(773) 568-8495,2979992,Thursday
2024-12-26,HYUN,4D,,SIL,EZ89941,IL,10300 S. Doty,(773) 568-8495,2979993,Thursday
2024-12-21,ACUR,2D,,GRY,Q290564,IL,701 N. Sacramento,(773) 265-7605,7109488,Saturday
2024-12-24,BUIC,LL,,BLU,EH24657,IL,701 N. Sacramento,(773) 265-7605,7109858,Tuesday
2024-12-21,TOYT,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2979666,Saturday
2024-12-21,INFI,LL,,WHI,DR86456,IL,701 N. Sacramento,(773) 265-7605,7109414,Saturday
2024-12-21,TOYT,4D,,WHI,CX40280,IL,701 N. Sacramento,(773) 265-7605,7109417,Saturday
2025-01-07,INFI,LL,,RED,,IL,701 N. Sacramento,(773) 265-7605,7111100,Tuesday
2024-12-26,HYUN,LL,,BLK,EA72078,IL,400 E. Lower Wacker,(312) 744-7550,0332974,Thursday
2025-01-02,DODG,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2980391,Thursday
2025-01-21,BMW,SW,,SIL,005837A0,IL,701 N. Sacramento,(773) 265-7605,7112464,Tuesday
2024-12-26,HOND,4D,,BLK,EK97291,IL,701 N. Sacramento,(773) 265-7605,7109912,Thursday
2025-01-10,CHEV,LL,,WHI,CL80234,IL,10300 S. Doty,(773) 568-8495,2980892,Friday
2024-12-21,HYUN,LL,,GRY,FB11356,IL,10300 S. Doty,(773) 568-8495,2979671,Saturday
2025-01-02,,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2980388,Thursday
2024-12-21,HOND,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7109421,Saturday
2024-12-30,INFI,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,7110295,Monday
2024-12-30,CADI,4D,,TAN,DR60278,IL,10300 S. Doty,(773) 568-8495,2980262,Monday
2024-12-30,MAZD,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,7110298,Monday
2025-01-02,JEEP,LL,,DBL,,IL,10300 S. Doty,(773) 568-8495,512904,Thursday
2025-01-16,SUBA,SW,,GRY,7ZZS871,CA,701 N. Sacramento,(773) 265-7605,7111869,Thursday
2024-12-21,CHEV,4D,,BLK,S932927,IN,701 N. Sacramento,(773) 265-7605,7109423,Saturday
2024-12-30,HOND,4D,,BLK,011859A5,IL,10300 S. Doty,(773) 568-8495,2980263,Monday
2025-01-11,NISS,4D,,GRY,DK90022,IL,10300 S. Doty,(773) 568-8495,2980987,Saturday
2024-12-14,DODG,4D,,BLK,EF21509,IL,701 N. Sacramento,(773) 265-7605,7108619,Saturday
2024-12-21,NISS,VN,,BLK,,IL,10300 S. Doty,(773) 568-8495,2979692,Saturday
2024-12-21,CADI,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979693,Saturday
2024-12-21,KIA,4D,,RED,CG15867,IL,10300 S. Doty,(773) 568-8495,2979695,Saturday
2024-12-21,HYUN,4D,,GRY,DS73157,IL,701 N. Sacramento,(773) 265-7605,7109497,Saturday
2024-12-21,MERC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7109504,Saturday
2025-01-17,JEEP,LL,,GRY,,,10300 S. Doty,(773) 568-8495,2981312,Friday
2024-12-21,CHEV,4D,,WHI,EL85430,IL,10300 S. Doty,(773) 568-8495,2979676,Saturday
2024-12-21,CHRY,4D,,SIL,EH44010,IL,10300 S. Doty,(773) 568-8495,2979681,Saturday
2025-01-17,GMC,LL,TK,BLK,ET97642,IL,10300 S. Doty,(773) 568-8495,2981294,Friday
2024-12-26,NISS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2979996,Thursday
2024-12-18,HOND,4T,,GRY,7506BD,IL,10300 S. Doty,(773) 568-8495,2979418,Wednesday
2024-12-21,INFI,4D,,BLU,EK23161,IL,10300 S. Doty,(773) 568-8495,2979670,Saturday
2025-01-21,LEXS,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2981523,Tuesday
2025-01-07,NISS,LL,,BLU,FA44505,IL,701 N. Sacramento,(773) 265-7605,7111103,Tuesday
2024-12-21,NISS,4D,,GRY,DC33220,IL,10300 S. Doty,(773) 568-8495,2979690,Saturday
2024-12-21,HYUN,4D,,SIL,ET19801,IL,701 N. Sacramento,(773) 265-7605,7109424,Saturday
2024-12-21,FORD,2D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7109494,Saturday
2025-01-21,HOND,VN,,SIL,BX87638,IL,701 N. Sacramento,(773) 265-1846,1548744,Tuesday
2024-12-24,CHEV,LL,,WHI,EQ19200,IL,10300 S. Doty,(773) 568-8495,2979868,Tuesday
